source1_id,true_candidate_id,candidate_source,country,source1_name,true_candidate_name,source1_address,true_candidate_address,source1_core_name,candidate_core_name,pass_name_prefix_4,pass_name_prefix_6,pass_name_tokens,pass_name_sorted,pass_name_compressed,pass_address_key,common_keys,failure_category,failure_reason
S1-743565110,S2-843414885,source2,US,Voth Investments LP,Fluxzetanovi,"W9586 Richards Road, Town Of Arlington, WI","WI, TOWN OF ARLINGTON, W9586-A RICHARDS RD",voth investments,fluxzetanovi,False,False,False,False,False,False,,"Address similar, Name alias/mismatch","Address shares tokens {'wi', 'town', 'richards', 'of', 'arlington'}, but names share 0 tokens"
S1-906347480,S3-982561638,source3,India,Gold Trading Limited,ਗੋਲਡ ਟ੍ਰੇਡਿੰਗ ਲਿਮਟਿਡ,"Kapoor Health Care Center, Main Road O/S Gate Hakima, Amritsar, Punjab","Door No 633 Kapoor Health Care Center, Amritsar, PB",gold trading,ਗ ਲਡ ਟਰ ਡ ਗ ਲ ਮਟ ਡ,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-34763037,S3-704438857,source3,India,Sopan Advisors,5opan Advisors,"No.49, Chennai, Ganapathypuram 3Rd Main Road, Tamil Nadu, Pallikaranai","No.49, Pallikaranai, Chennai, TN",sopan advisors,5opan advisors,False,False,True,False,False,False,India|TOK|advisors,Key pruned (Block size > 500),All shared keys (['India|TOK|advisors']) exceeded max_block_size
S1-749055841,S2-102274928,source2,India,My Engineering,మై ఇంజనీరింగ్,"H.No. 8-2-310, Rock House, 1St Floor, Road No.14, Khairatabad, Hyderabad, Telangana","H.NO. 8-2-310, HYDERABAD, KHAIRATABAD, Andhra Pradesh",my engineering,మ ఇ జన ర గ,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-623955230,S2-633071443,source2,India,South It Limited,সাউথ আইটি লিমিটেড,"Nachan Road Kanak Bhawan, Benachity, Durgapur, Bardhaman, West Bengal","DURGAPUR, NACHAN ROAD KANAK BHAWAN, BENACHITY, পশ্চিমবঙ্গ, BARDHAMAN",south it,স উথ আইট ল ম ট ড,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-190340180,S3-851326248,source3,US,Kissee Franklin Valley Core PC,Arianyla,"404 Stacy Loop Road, Stacy, NC","404 Stacy Loop Rd, PO Box 1981, Stacy, North Carolina",kissee franklin valley core pc,arianyla,False,False,False,False,False,True,US|ADDR|404_stacy,Truncated by max_candidates_per_query,"Shared key survived (['US|ADDR|404_stacy']), but candidate rank exceeded top-200"
S1-559249977,S3-318612684,source3,India,My Investment Private Limited,माय इन्वेस्टमेंट प्राइवेट लिमिटेड,"C/O Mayank Anilkumar Sing, Chinchani District Thane, Palghar, Thane, Maharashtra","C/o Mayank Anilkumar Sing, Chinchani District Thane, Thane, Palghar, महाराष्ट्र",my investment,म य इनव सटम ट पर इव ट ल म ट ड,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-8731441,S2-973681365,source2,India,Bombay Foods Private Limited,বোম্বে ফুডস প্রাইভেট লিমিটেড,"Dhanshree Tower 70, Diamond Harbour Road, Kolkata, Kolkata, Howrah, West Bengal","DHANSHREE TOWER 70, KOLKATA, HOWRAH, পশ্চিমবঙ্গ",bombay foods,ব মব ফ ডস পর ইভ ট ল ম ট ড,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-37533698,S3-825222852,source3,US,Back Alley Bistro,backalleybistr0.com,"1211 Cedar Grove Road, Supply, NC","211 Cedar Grove Rd, Supply, North Carolina",back alley bistro,backalleybistr0,True,True,False,False,False,False,US|NP4|back;US|NP6|backal,Key pruned (Block size > 500),"All shared keys (['US|NP4|back', 'US|NP6|backal']) exceeded max_block_size"
S1-632138364,S2-914186327,source2,India,Baba Investment,बाबा इन्वेस्टमेंट,"Muzaffarnagar, 23 Imambara, Muzaffarnagar, Uttar Pradesh","23 IEAMBARA, MUZAFFARNAGAR, उत्तर प्रदेश",baba investment,ब ब इनव सटम ट,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-282978369,S2-109972513,source2,India,Krishna Impex Private Limited,कृष्ण इम्पेक्स प्राइवेट लिमिटेड,"Office No.2, Ground Floor, Mayfair Tower Ii, Wakdewadi, Shivaji Nagar, Pune, Maharashtra","H.NO 51 OFFICE NO.2, SHIVAJI NAGAR, PUNE, Maharashtra",krishna impex,क षण इमप कस पर इव ट ल म ट ड,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-296476213,S2-5802395,source2,India,Mumbai Extruders Limited,Mumbai  Limited 5ervices,"Conference Room No.4, Taj Wellington Mews 33, Nathalal Parekh Marg, Mumbai, Mumbai City, Maharashtra","BLOCK F-117 CONFERENCE ROOM NO.4, TAJ WELLINGTON MEWS 33, NATHALAL PAREKH MARG, MUMBAI, Maharashtra",mumbai extruders,mumbai ltd 5ervices,True,True,True,False,False,False,India|NP4|mumb;India|TOK|mumbai;India|NP6|mumbai,Key pruned (Block size > 500),"All shared keys (['India|NP4|mumb', 'India|TOK|mumbai', 'India|NP6|mumbai']) exceeded max_block_size"
S1-598548390,S2-766597833,source2,US,Womens Health Medicine LLC,Womens Health Medicfhnie LLC,"3516 Hackers Creek Road, Jane Lew, WV","3516-3520 HACKERS CREEK RD, JANE LEW, WV",womens health medicine,womens health medicfhnie,True,True,True,False,False,False,US|TOK|womens;US|NP4|wome;US|TOK|health;US|NP6|womens,Key pruned (Block size > 500),"All shared keys (['US|TOK|womens', 'US|NP4|wome', 'US|TOK|health', 'US|NP6|womens']) exceeded max_block_size"
S1-822780661,S3-110266579,source3,US,Rev It Up Nails,Up It Rev Nhils,"110 S A Street, Gas City, IN","11 S A Street, GAS CTY, Indiana",rev it up nails,up it rev nhils,False,False,False,False,False,False,,Token variation / Substring,Sub-token present in raw candidate name but missed in core name
S1-726579617,S3-30454507,source3,US,Cardiology Modern Specialists LLC,Cardiology Modern Specialists LLC Association,"MD, 15912 Maple Ridge Court, Rockville","15897 Maple Ridge Court, Rockville CITY, Maryland",cardiology modern specialists,cardiology modern specialists llc association,True,True,True,False,False,False,US|TOK|specialists;US|NP6|cardio;US|TOK|cardiology;US|NP4|card;US|TOK|modern,Key pruned (Block size > 500),"All shared keys (['US|TOK|specialists', 'US|NP6|cardio', 'US|TOK|cardiology', 'US|NP4|card', 'US|TOK|modern']) exceeded max_block_size"
S1-43044582,S3-108366387,source3,India,TM Green Private Limited,TM Private Limited Center,"Tamil Nadu, Chennai, 2Nd Cross Chandran Nagar, Chromepet, Chennai, No.75","75, Chennai, TN",tm green,tm pvt ltd center,False,False,False,False,False,False,,Severe name & address variation,Both name and address have extensive structural differences
S1-593017751,S2-5604414,source2,US,Heartland Clear Grade Inc,HEARTLAND CLEAR GDD INC,"823 Millwood Avenue, Washington Court House, OH",,heartland clear grade,heartland clear gdd,True,True,True,False,False,False,US|NP4|hear;US|NP6|heartl;US|TOK|clear;US|TOK|heartland,Key pruned (Block size > 500),"All shared keys (['US|NP4|hear', 'US|NP6|heartl', 'US|TOK|clear', 'US|TOK|heartland']) exceeded max_block_size"
S1-64423771,S3-906325759,source3,India,Jvj Allied Group,Drexzeph,"Malayalay, Unit No. 2A (S) 2Nd Floor, 3 Woodburn Park, Kolkata, Kolkata, Howrah, West Bengal","Malayalay, Unit No. 2A (S) 2Nd Floor, 3 Woodburn Park, Kolkata, Kolkata, Howrah, West Bengal",jvj allied group,drexzeph,False,False,False,False,False,True,India|ADDR|2a_2nd,Truncated by max_candidates_per_query,"Shared key survived (['India|ADDR|2a_2nd']), but candidate rank exceeded top-200"
S1-649279012,S2-953610319,source2,US,Mada's Restaurant,Dovariza,"8824 81st Avenue, Omaha, NE","NE, OMAHA, 882 81ST AVE, null",mada s restaurant,dovariza,False,False,False,False,False,False,,"Address similar, Name alias/mismatch","Address shares tokens {'81st', 'omaha', 'ne'}, but names share 0 tokens"
S1-486855159,S3-751404504,source3,US,Certified Bright Fuel LLC,Onyxquo,"417 California Street, Shoshoni, WY","417 California St, Shoshoni, Wyoming",certified bright fuel,onyxquo,False,False,False,False,False,True,US|ADDR|417_shoshoni,Truncated by max_candidates_per_query,"Shared key survived (['US|ADDR|417_shoshoni']), but candidate rank exceeded top-200"
S1-531928114,S2-127219034,source2,US,Tri-State Guild,Tri-State Gúild (ID: 93967),"2915 Dares Beach Road, Prince Frederick, MD","DARES BEACH RD, PRINCE FREDERICK, MD",tri state guild,tri state guild id 93967,True,True,True,False,False,False,US|TOK|guild;US|NP6|trista;US|NP4|tris;US|TOK|state,Key pruned (Block size > 500),"All shared keys (['US|TOK|guild', 'US|NP6|trista', 'US|NP4|tris', 'US|TOK|state']) exceeded max_block_size"
S1-438417025,S3-163197989,source3,US,Pritchett Fuel,Ciratavo,"4411 Capri Way, Sacramento, CA","4411 Capri Way, Sacramento, California",pritchett fuel,ciratavo,False,False,False,False,False,True,US|ADDR|4411_capri,Truncated by max_candidates_per_query,"Shared key survived (['US|ADDR|4411_capri']), but candidate rank exceeded top-200"
S1-222832877,S3-131145658,source3,India,Swastik Logistics Private Limited,स्वस्तिक लॉजिस्टिक्स प्राइवेट लिमिटेड,"House No 341 A, Sheetla Mata Road Gali No 2, Dc Bhatta Complex, Gurgaon, Haryana","Sheetla Mata Road Gali No 2, Dc Bhatta Complex, हरियाणा, Gurgaon, House No 341 A, Gurgaon",swastik logistics,सवसत क ल ज सट कस पर इव ट ल म ट ड,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-993841612,S2-199919986,source2,US,Piedmont Charter School,Piedmont Piedmont Charter Scoolo,"346 Turnpike Road, Unit 2214, Westborough, MA","MA, WESTBOROUGH, Turnpike Road",piedmont charter school,piedmont piedmont charter scoolo,True,True,True,False,False,False,US|TOK|charter;US|NP4|pied;US|NP6|piedmo;US|TOK|piedmont,Key pruned (Block size > 500),"All shared keys (['US|TOK|charter', 'US|NP4|pied', 'US|NP6|piedmo', 'US|TOK|piedmont']) exceeded max_block_size"
S1-840215952,S3-994822320,source3,US,Certified Media Digital L.L.C.,Certified Media L.L.C. Partners,"Pearland, 307 Cedar Hollow Court, TX","Texas, Pearland, Cedar Hollow Court",certified media digital,certified media llc partners,True,True,True,False,False,False,US|TOK|certified;US|TOK|media;US|NP4|cert;US|NP6|certif,Key pruned (Block size > 500),"All shared keys (['US|TOK|certified', 'US|TOK|media', 'US|NP4|cert', 'US|NP6|certif']) exceeded max_block_size"
S1-607884731,S2-234058812,source2,India,Shivam Construction Private Limited,शिवम कंस्ट्रक्शन प्राइवेट लिमिटेड,"3, Moti Bunglow, Gajra Colony, Dewas, Madhya Pradesh","DEWAS, MOTI BUNGLOW, GAJRA COLONY, DEWAS, HN 494 3, Madhya Pradesh",shivam construction,श वम क सटरकशन पर इव ट ल म ट ड,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-565043932,S3-257030906,source3,US,Clinton Dental Associates Inc,Ariaevoveo,"1728 865, Clinton, UT","1728 865, Clearfield, Utah",clinton dental associates,ariaevoveo,False,False,False,False,False,True,US|ADDR|1728_865,Truncated by max_candidates_per_query,"Shared key survived (['US|ADDR|1728_865']), but candidate rank exceeded top-200"
S1-221343091,S3-802925732,source3,India,Synergy Foundation,Sri 5ynergy Foundation,"C T S No 905, S V Road Goregaon - West, Mumbai, Mumbai City, Maharashtra","C T S No 905, S V Road Goregaon - West, Mumbai, Mumbai City, MH",synergy foundation,sri 5ynergy foundation,False,False,True,False,False,True,India|ADDR|905_goregaon;India|TOK|foundation,Truncated by max_candidates_per_query,"Shared key survived (['India|ADDR|905_goregaon']), but candidate rank exceeded top-200"
S1-386805796,S3-998103985,source3,US,Morris Diamond Airport,Morris Diamond Partners,"6313 Queen Road, Plymouth, IN","6313 Queen Road, Plymouth, Indiana",morris diamond airport,morris diamond partners,True,True,True,False,False,True,US|ADDR|6313_queen;US|NP4|morr;US|TOK|diamond;US|TOK|morris;US|NP6|morris,Truncated by max_candidates_per_query,"Shared key survived (['US|ADDR|6313_queen']), but candidate rank exceeded top-200"
S1-289962618,S2-718193362,source2,India,Black Hari Technologies Private Limited,બ્લેક હરિ ટેક્નોલોજીસ પ્રાઇવેટ લિમિટેડ,"Jay Siyaram Industrial Estate, Plot No 6, Shed No 1, Nr. Ajay Weigh Bridge, Rajkot, Gujarat","PLOT 448 JAY SIYARAM INDUSTRIAL ESTATE, PLOT NO 6, SHED NO 1, NR. AJAY WEIGH BRIDGE, RAJKOT, Gujarat",black hari technologies,બલ ક હર ટ કન લ જ સ પર ઇવ ટ લ મ ટ ડ,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-144526682,S3-324803888,source3,US,Davis & Decker,Davis  & Dhnar,"1361 Norby Road, Kiantone, NY","1361-A Norby Rd, Jmaestown, New York",davis and decker,davis and dhnar,True,True,True,False,False,False,US|NP4|davi;US|TOK|davis;US|NP6|davisa,Truncated by max_candidates_per_query,"Shared key survived (['US|NP6|davisa']), but candidate rank exceeded top-200"
S1-451731570,S3-527158478,source3,India,International Finance Private Limited,International Finance Limited  Service,"# 1-3-53, Hyderabad, General Bazar, Telangana, Sunderabad","# #1-3-53, TG, Sunderabad, General Bazar, Hyderabad",international finance,international finance ltd service,True,True,True,False,False,False,India|TOK|finance;India|NP6|intern;India|NP4|inte,Key pruned (Block size > 500),"All shared keys (['India|TOK|finance', 'India|NP6|intern', 'India|NP4|inte']) exceeded max_block_size"
S1-566830111,S2-561839697,source2,US,Lee Silver Couture,Silver Lee Partners,"213 Sixth Street, Frederick, MD","MD, 213 6ST STREET, FREDERICK",lee silver couture,silver lee partners,False,False,True,False,False,False,US|TOK|silver,Key pruned (Block size > 500),All shared keys (['US|TOK|silver']) exceeded max_block_size
S1-314795590,S3-146377612,source3,India,Anand Producer Private Limited,आनंद प्रोड्यूसर प्राइवेट लिमिटेड,"Flat No-202, Shiva Palace, Garbhu Chak, Khajpura, Phulwari, Patna, Bihar","No 156 Flat No-202, Shiva Palace, Garbhu Chak, Khajpura, Phulwari, Patna, बिहार",anand producer,आन द पर डय सर पर इव ट ल म ट ड,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-462399576,S3-916994876,source3,India,Dyechem & Brothers Pvt Ltd,Brosdyechem.Com,"Pune, Maharashtra, 523, Narayan Peth, Near Modi Ganapati Temple","5-23, Near Modi Ganapati Temple, Pune, MH",dyechem and brothers,brosdyechem,False,False,False,False,False,False,,"Address similar, Name alias/mismatch","Address shares tokens {'pune', 'temple', 'near', 'modi', 'ganapati', 'mh'}, but names share 0 tokens"
S1-601282529,S2-511630099,source2,India,Indian Consultants Limited,इंडियन कंसल्टेंट्स लिमिटेड,"Gata No 7 Mi, Kanpur, Uttar Pradesh, Sherpur Taraunda Tehsil Akbarpur, Kanpur Dehat","GATA NO 7 MI, SHERPUR TARAUNDA TEHSIL AKBARPUR, KANPUR, KANPUR DEHAT, Uttar Pradesh",indian consultants,इ ड यन क सलट टस ल म ट ड,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-230957344,S3-419520694,source3,India,Indore Bliss,Tavoecto Co,"Office No.516, Apollo Creation, Near Vijay Nagar Square, Sheetal Nagar, Indore, Madhya Pradesh","Indore, Apollo Creation, Near Vijay Nagar Square, Sheetal Nagar, Indore, Office No.516, Madhya Pradesh",indore bliss,tavoecto,False,False,False,False,False,False,,"Address similar, Name alias/mismatch","Address shares tokens {'nagar', 'mp', 'office', 'creation', 'apollo', '516', 'vijay', 'near', 'sheetal', 'indore', 'sq'}, but names share 0 tokens"
S1-523975207,S3-844348284,source3,US,VL Sprott,VL Services,"AL, Unit 3rd Phone, Dora, 125 Mountain View Lane","Alabama, ##125 Mountain View Ln, # 3rd Phone, Dora",vl sprott,vl services,False,False,False,False,False,False,,Prefix-3 match (Typo after 3 chars),Names share first 3 chars ('vls') but diverge at char 4
S1-456900390,S3-337696255,source3,US,Urgent Care Gulf Partners LLC,urgentcaregu1f.com,"Winterset, 824 4th Avenue, IA","824-A Fourth Ave, Lincoln, Iowa",urgent care gulf partners,urgentcaregulf,True,True,False,False,False,False,US|NP6|urgent;US|NP4|urge,Key pruned (Block size > 500),"All shared keys (['US|NP6|urgent', 'US|NP4|urge']) exceeded max_block_size"
S1-951159035,S3-723985585,source3,India,Sai Construction,సాయి కన్‌స్ట్రక్షన్,"5Th Floor, Bbr Avenue, Plot No 38, C Block 7/3, Brindavanamu Colony, Kokapet, Rajendranagar, K.V.Rangareddy, Telangana","5Th Floor, Rajendranagar, K.v.rangareddy, TG",sai construction,స య కన సటరకషన,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
S1-408652294,S3-529340311,source3,India,Jain Consultancy Private Limited,জৈন কনসালটেন্সি প্রাইভেট লিমিটেড,"Holding Number-642/766, Shop Number-16, Contai, East Midnapore, West Bengal","Holding Number-642/76, East Midnapore, পশ্চিমবঙ্গ",jain consultancy,জ ন কনস লট নস পর ইভ ট ল ম ট ড,False,False,False,False,False,False,,Indic script vs Latin name,Cand name is in Indic script; no shared address key generated
